DebtPrice_Id,Trading_Date,Exchange_Code,Segment_Code,Local_Code,ISIN,Issuer_Name,Security_Name,Bond_Type,Issue_Date,Maturity_Date,No_Of_Trades,Traded_Qty,Traded_Value,Open,High,Low,Close,Weighted_Avg_Price,WYTM,TT_Status,Trade_Type,Issue_Type,FaceValuePrice,Settlement_Type,Residual_Maturity_Date,Residual_Maturity_Derived_From,Clean_Dirty_Indicator,Dirty_Price
2316463,21/11/2023,INNSE,NSEOTC,,INE01HV07403,Vivriti Capital Ltd.,10% DB REDEEM 06/03/2025 INR 1000,DB,06/09/2023,06/03/2025,2,0,0.39,0,0,0,99.4316,99.4316,10.5,Y,,Corporate,1000,     ,06/03/2025,Maturity Date                 ,C,0
2316464,21/11/2023,INNSE,NSEOTC,,INE906B07EI0,National Highways Authority of India,7.35% BD REDEEM 11/01/2031 INR 1000,BD,11/01/2016,11/01/2031,2,0,0.31,0,0,0,112.5787,112.6689,5.175,Y,,Government Controlled Company,1000,     ,11/01/2031,Maturity Date                 ,C,0
2316465,21/11/2023,INNSE,NSEOTC,,INE540P07400,U.P. Power Corp. Ltd.,9.70% BD REDEEM 30/03/2029 INR 1000000,BD,30/03/2022,30/03/2029,1,0,0.3,0,0,0,104.55,104.55,8.88,Y,,Government Controlled Company,1000000,     ,30/03/2029,Maturity Date                 ,C,0
2316466,21/11/2023,INNSE,NSEOTC,,INE860H07IK3,Aditya Birla Finance Ltd.,8.01% DB REDEEM 02/05/2028 INR 100000,DB,02/05/2023,02/05/2028,1,0,0.25,0,0,0,98.95,98.95,8.27,Y,,Corporate,100000,     ,02/05/2028,Maturity Date                 ,C,0
2316467,21/11/2023,INNSE,NSEOTC,,INE342T07379,Navi Finserv Ltd.,10.25% DB REDEEM 18/10/2025 INR 1000,DB,18/07/2023,18/10/2025,3,0,0.24,0,0,0,100,100.6,10.3781,Y,,Corporate,1000,     ,18/10/2025,Maturity Date                 ,C,0
2316468,21/11/2023,INNSE,NSEOTC,,INE134E08LQ9,Power Finance Corp. Ltd.,7.42% BD REDEEM 08/09/2032 INR 1000000,BD,08/09/2022,08/09/2032,1,0,0.2,0,0,0,98.0472,98.0472,7.72,Y,,Government Controlled Company,1000000,     ,08/09/2032,Maturity Date                 ,C,0
2316469,21/11/2023,INNSE,NSEOTC,,INE860H08EA1,Aditya Birla Finance Ltd.,9.76% DB REDEEM 04/12/2028 INR 1000000 - Tier II,DB,04/12/2018,04/12/2028,1,0,0.2,0,0,0,105.5825,105.5825,8.3507,Y,,Corporate,1000000,     ,04/12/2028,Maturity Date                 ,C,0
2316470,21/11/2023,INNSE,NSEOTC,,INE306N07NT6,Tata Capital Financial Services Ltd.,8.07% DB REDEEM 20/10/2028 INR 100000,DB,20/10/2023,20/10/2028,2,0,0.2,0,0,0,100.137,100.6765,7.8842,Y,,Corporate,100000,     ,20/10/2028,Maturity Date                 ,C,0
2316471,21/11/2023,INNSE,NSEOTC,,INE020B08BS3,REC Ltd.,8.80% BD REDEEM 14/05/2029 INR 1000000,BD,14/05/2019,14/05/2029,1,0,0.2,0,0,0,105.45,105.45,7.52,Y,,Government Controlled Company,1000000,     ,14/05/2029,Maturity Date                 ,C,0
2316472,21/11/2023,INNSE,NSEOTC,,INE261F08BC8,National Bank For Agriculture and Rural Development (NABARD),8.50% BD REDEEM 27/02/2029 INR 1000000,BD,27/02/2019,27/02/2029,1,0,0.2,0,0,0,104.73,104.73,7.52,Y,,Government Controlled Company,1000000,     ,27/02/2029,Maturity Date                 ,C,0
2316473,21/11/2023,INNSE,NSEOTC,,INE134E07CK3,Power Finance Corp. Ltd.,7.55% DB REDEEM 01/08/2038 INR 1000,DB,01/08/2023,01/08/2038,2,0,0.2,0,0,0,100.0673,99.8496,7.555,Y,,Government Controlled Company,1000,     ,01/08/2038,Maturity Date                 ,C,0
2316474,21/11/2023,INNSE,NSEOTC,,INE140A07773,Piramal Enterprises Ltd,9.35% DB REDEEM 03/11/2033 INR 1000,DB,03/11/2023,03/11/2033,1,0,0.12,0,0,0,100,100,9.3384,Y,,Corporate,1000,     ,03/11/2033,Maturity Date                 ,C,0
2316475,21/11/2023,INNSE,NSEOTC,,INE540P07491,U.P. Power Corp. Ltd.,9.95% DB REDEEM 29/03/2030 INR 1000000,DB,07/10/2022,29/03/2030,1,0,0.1,0,0,0,105.4504,105.4504,9.05,Y,,Government Controlled Company,1000000,     ,29/03/2030,Maturity Date                 ,C,0
2316476,21/11/2023,INNSE,NSEOTC,,INE053F07BT5,Indian Railway Finance Corp. Ltd.,7.54% BD REDEEM 29/07/2034 INR 1000000,BD,29/07/2019,29/07/2034,1,0,0.1,0,0,0,99.65,99.65,7.5783,Y,,Government Controlled Company,1000000,     ,29/07/2034,Maturity Date                 ,C,0
2316477,21/11/2023,INNSE,NSEOTC,,INE040A08831,HDFC Bank Ltd.,7.10% DB REDEEM 12/11/2031 INR 1000000,DB,12/11/2021,12/11/2031,1,0,0.1,0,0,0,95.05,95.05,7.9547,Y,,Corporate,1000000,     ,12/11/2031,Maturity Date                 ,C,0
2316478,21/11/2023,INNSE,NSEOTC,,INE168X08014,National Insurance Co. Ltd.,8.35% DB REDEEM 26/03/2027 INR 1000000,DB,27/03/2017,26/03/2027,1,0,0.1,0,0,0,99.1582,99.1582,8.62,Y,,Corporate,1000000,     ,26/03/2027,Maturity Date                 ,C,0
2316479,21/11/2023,INNSE,NSEOTC,,INE540P07392,U.P. Power Corp. Ltd.,9.70% BD REDEEM 31/03/2028 INR 1000000,BD,30/03/2022,31/03/2028,1,0,0.1,0,0,0,103.95,103.95,8.79,Y,,Government Controlled Company,1000000,     ,31/03/2028,Maturity Date                 ,C,0
2316480,21/11/2023,INNSE,NSEOTC,,INE540P07384,U.P. Power Corp. Ltd.,9.70% BD REDEEM 31/03/2027 INR 1000000,BD,30/03/2022,31/03/2027,1,0,0.1,0,0,0,103.25,103.25,8.71,Y,,Government Controlled Company,1000000,     ,31/03/2027,Maturity Date                 ,C,0
2316481,21/11/2023,INNSE,NSEOTC,,INE121A08OI5,Cholamandalam Investment & Finance Co. Ltd.,SU DB PERPETUAL INR 500000 - Ser PDI20,DB,12/02/2019,,1,0,0.1,0,0,0,106.1882,106.1882,9.3,Y,,Corporate,500000,     ,23/11/2024,Perpetual                     ,C,0
2316482,21/11/2023,INNSE,NSEOTC,,INE101Q07AN4,Muthoottu MINI Financiers.Ltd.,10% DB REDEEM 10/11/2025 INR 100000,DB,10/11/2023,10/11/2025,2,0,0.08,0,0,0,100,100.325,10.0223,Y,,Corporate,100000,     ,10/11/2025,Maturity Date                 ,C,0
2316483,21/11/2023,INNSE,NSEOTC,,INE148I08298,Indiabulls Housing Finance Ltd.,8.35% DB REDEEM 08/09/2027 INR 100000,DB,08/09/2017,08/09/2027,1,0,0.05,0,0,0,83.47,83.47,13.8063,Y,,Corporate,100000,     ,08/09/2027,Maturity Date                 ,C,0
2316484,21/11/2023,INNSE,NSEOTC,,INE741K07579,CreditAccess Grameen Ltd.,9.70% DB REDEEM 07/09/2028 INR 1000,DB,07/09/2023,07/09/2028,1,0,0.05,0,0,0,100.1,100.1,10.1034,Y,,Corporate,1000,     ,07/09/2028,Maturity Date                 ,C,0
2316485,21/11/2023,INNSE,NSEOTC,,INE342T07395,Navi Finserv Ltd.,10.75% DB REDEEM 18/10/2025 INR 1000,DB,18/07/2023,18/10/2025,1,0,0.05,0,0,0,99.87,99.87,10.7937,Y,,Corporate,1000,     ,18/10/2025,Maturity Date                 ,C,0
2316486,21/11/2023,INNSE,NSEOTC,,INE549K08434,Muthoot Fincorp Ltd.,10.05% DB REDEEM 18/05/2029 INR 100000,DB,18/08/2023,18/05/2029,1,0,0.05,0,0,0,99.45,99.45,10.3793,Y,,Corporate,100000,     ,18/05/2029,Maturity Date                 ,C,0
2316487,21/11/2023,INNSE,NSEOTC,,INE219X07264,India Grid Trust,8.20% DB REDEEM 06/05/2031 INR 1000,DB,06/05/2021,06/05/2031,1,0,0.05,0,0,0,99.893,99.893,8.2,Y,,Corporate,1000,     ,06/05/2031,Maturity Date                 ,C,0
2316488,21/11/2023,INNSE,NSEOTC,,INE504H07742,Anand Rathi Financial Services Ltd,FR DB REDEEM 26/01/2029 INR 100000,DB,12/05/2023,26/01/2029,2,0,7.57,0,0,0,96.954,96.954,7.5,Y,,Corporate,100000,     ,26/01/2029,Maturity Date                 ,C,0
2316489,21/11/2023,INNSE,NSEOTC,,INE093JB7KG8,Anand Rathi Global Finance Ltd,FR DB REDEEM 09/02/2029 INR 100000 - Ser I,DB,31/05/2023,09/02/2029,3,0,3.7,0,0,0,96.286,96.2167,7.5,Y,,Corporate,100000,     ,09/02/2029,Maturity Date                 ,C,0
2316490,21/11/2023,INNSE,NSEOTC,,INE093JB7KF0,Anand Rathi Global Finance Ltd,FR DB REDEEM 09/02/2029 INR 100000,DB,31/05/2023,09/02/2029,1,0,2.91,0,0,0,96.368,96.368,7.5,Y,,Corporate,100000,     ,09/02/2029,Maturity Date                 ,C,0
2316491,21/11/2023,INNSE,NSEOTC,,INE093JA7VP7,Anand Rathi Global Finance Ltd,FR DB REDEEM 06/03/2024 INR 100000,DB,02/11/2020,06/03/2024,3,0,2.4,0,0,0,181.278,181.278,8,Y,,Corporate,100000,     ,06/03/2024,Maturity Date                 ,C,0
2316492,21/11/2023,INNSE,NSEOTC,,INE093JA7QO0,Anand Rathi Global Finance Ltd,FR DB REDEEM 15/12/2023 INR 100000 - Ser III ARG21SP39,DB,12/08/2020,15/12/2023,5,0,2.09,0,0,0,173.703,173.3221,8,Y,,Corporate,100000,     ,15/12/2023,Maturity Date                 ,C,0
2316493,21/11/2023,INNSE,NSEOTC,,INE093JA7SX7,Anand Rathi Global Finance Ltd,FR DB REDEEM 28/05/2027 INR 100000,DB,21/09/2020,28/05/2027,2,0,2,0,0,0,146.78,146.78,8,Y,,Corporate,100000,     ,28/05/2027,Maturity Date                 ,C,0
2316494,21/11/2023,INNSE,NSEOTC,,INE093J08385,Anand Rathi Global Finance Ltd,FR DB REDEEM 26/07/2025 INR 100000,DB,27/07/2020,26/07/2025,2,0,2,0,0,0,144.021,144.021,8.9,Y,,Corporate,100000,     ,26/07/2025,Maturity Date                 ,C,0
2316495,21/11/2023,INNSE,NSEOTC,,INE093JA7QT9,Anand Rathi Global Finance Ltd,FR DB REDEEM 18/04/2027 INR 100000 - Ser VIII ARG21SP39,DB,12/08/2020,18/04/2027,2,0,1.6,0,0,0,198.007,198.007,8,Y,,Corporate,100000,     ,18/04/2027,Maturity Date                 ,C,0
2316496,21/11/2023,INNSE,NSEOTC,,INE093JA7TG0,Anand Rathi Global Finance Ltd,FR DB REDEEM 31/05/2027 INR 100000 - Ser VII ARG21SP50,DB,24/09/2020,31/05/2027,1,0,1.6,0,0,0,183.317,183.317,8,Y,,Corporate,100000,     ,31/05/2027,Maturity Date                 ,C,0
2316497,21/11/2023,INNSE,NSEOTC,,INE093JA7UQ7,Anand Rathi Global Finance Ltd,FR DB REDEEM 27/06/2027 INR 100000 - Ser V ARG21SP61,DB,21/10/2020,27/06/2027,2,0,1.6,0,0,0,181.903,181.903,8,Y,,Corporate,100000,     ,27/06/2027,Maturity Date                 ,C,0
2316498,21/11/2023,INNSE,NSEOTC,,INE093JA7SJ6,Anand Rathi Global Finance Ltd,FR DB REDEEM 12/01/2024 INR 100000,DB,09/09/2020,12/01/2024,1,0,1.6,0,0,0,196.423,196.423,8,Y,,Corporate,100000,     ,12/01/2024,Maturity Date                 ,C,0
2316499,21/11/2023,INNSE,NSEOTC,,INE093JA7RI0,Anand Rathi Global Finance Ltd,FR DB REDEEM 29/12/2023 INR 100000 - Ser IV ARG21SP42,DB,26/08/2020,29/12/2023,1,0,1.44,0,0,0,172.551,172.551,8,Y,,Corporate,100000,     ,29/12/2023,Maturity Date                 ,C,0
2316500,21/11/2023,INNSE,NSEOTC,,INE093JA7QS1,Anand Rathi Global Finance Ltd,FR DB REDEEM 18/04/2027 INR 100000,DB,12/08/2020,18/04/2027,3,0,1.36,0,0,0,173.845,173.845,8,Y,,Corporate,100000,     ,18/04/2027,Maturity Date                 ,C,0
2316501,21/11/2023,INNSE,NSEOTC,,INE093JA7RV3,Anand Rathi Global Finance Ltd,FR DB REDEEM 04/01/2024 INR 100000 - Ser I ARG21SP43,DB,01/09/2020,04/01/2024,1,0,1.21,0,0,0,196.875,196.875,8,Y,,Corporate,100000,     ,04/01/2024,Maturity Date                 ,C,0
2316502,21/11/2023,INNSE,NSEOTC,,INE504H07825,Anand Rathi Financial Services Ltd,FR DB REDEEM 20/04/2029 INR 100000 - Ser II,DB,07/08/2023,20/04/2029,1,0,1.06,0,0,0,94.765,94.765,7.5,Y,,Corporate,100000,     ,20/04/2029,Maturity Date                 ,C,0
2316503,21/11/2023,INNSE,NSEOTC,,INE093J08468,Anand Rathi Global Finance Ltd,FR BD REDEEM 08/10/2025 INR 100000,BD,20/08/2020,08/10/2025,1,0,1.05,0,0,0,142.487,142.487,8.9,Y,,Corporate,100000,     ,08/10/2025,Maturity Date                 ,C,0
2316504,21/11/2023,INNSE,NSEOTC,,INE093J08310,Anand Rathi Global Finance Ltd,FR DB REDEEM 14/06/2025 INR 100000 - Ser ARG21SUBNCD02 II,DB,15/06/2020,14/06/2025,1,0,1,0,0,0,147.344,147.344,8.5,Y,,Corporate,100000,     ,14/06/2025,Maturity Date                 ,C,0
2316505,21/11/2023,INNSE,NSEOTC,,INE093J08419,Anand Rathi Global Finance Ltd,FR DB REDEEM 02/08/2025 INR 100000,DB,03/08/2020,02/08/2025,1,0,1,0,0,0,144.861,144.861,8.9,Y,,Corporate,100000,     ,02/08/2025,Maturity Date                 ,C,0
2316506,21/11/2023,INNSE,NSEOTC,,INE093J08542,Anand Rathi Global Finance Ltd,FR DB REDEEM 17/04/2026 INR 100000,DB,15/10/2020,17/04/2026,1,0,1,0,0,0,135.871,135.871,8.9,Y,,Corporate,100000,     ,17/04/2026,Maturity Date                 ,C,0
2316507,21/11/2023,INNSE,NSEOTC,,INE093JA7UL8,Anand Rathi Global Finance Ltd,FR DB REDEEM 05/07/2025 INR 100000 - Ser ARG21SP60 I,DB,19/10/2020,05/07/2025,1,0,0.96,0,0,0,176.515,176.515,8,Y,,Corporate,100000,     ,05/07/2025,Maturity Date                 ,C,0
2316508,21/11/2023,INNSE,NSEOTC,,INE093JA7US3,Anand Rathi Global Finance Ltd,FR DB REDEEM 27/06/2027 INR 100000 - Ser VII ARG21SP61,DB,21/10/2020,27/06/2027,2,0,0.88,0,0,0,169.896,169.9528,8,Y,,Corporate,100000,     ,27/06/2027,Maturity Date                 ,C,0
2316509,21/11/2023,INNSE,NSEOTC,,INE093JA7TM8,Anand Rathi Global Finance Ltd,FR DB REDEEM 06/06/2027 INR 100000 - Ser III ARG21SP52,DB,30/09/2020,06/06/2027,1,0,0.8,0,0,0,195.244,195.244,8,Y,,Corporate,100000,     ,06/06/2027,Maturity Date                 ,C,0
2316510,21/11/2023,INNSE,NSEOTC,,INE093JA7QM4,Anand Rathi Global Finance Ltd,FR DB REDEEM 15/12/2023 INR 100000 - Ser I ARG21SP39,DB,12/08/2020,15/12/2023,1,0,0.8,0,0,0,198.007,198.007,8,Y,,Corporate,100000,     ,15/12/2023,Maturity Date                 ,C,0
2316511,21/11/2023,INNSE,NSEOTC,,INE093JA7SR9,Anand Rathi Global Finance Ltd,FR DB REDEEM 19/01/2024 INR 100000 - Ser III ARG21SP47,DB,16/09/2020,19/01/2024,1,0,0.8,0,0,0,183.739,183.739,8,Y,,Corporate,100000,     ,19/01/2024,Maturity Date                 ,C,0
2316512,21/11/2023,INNSE,NSEOTC,,INE093JA7UI4,Anand Rathi Global Finance Ltd,FR DB REDEEM 20/06/2027 INR 100000 - Ser ARG21SP59 VII,DB,14/10/2020,20/06/2027,1,0,0.8,0,0,0,170.226,170.226,8,Y,,Corporate,100000,     ,20/06/2027,Maturity Date                 ,C,0
2316513,21/11/2023,INNSE,NSEOTC,,INE093JA7QY9,Anand Rathi Global Finance Ltd,FR DB REDEEM 22/12/2023 INR 100000 - Ser III ARG21SP40,DB,19/08/2020,22/12/2023,1,0,0.8,0,0,0,185.22,185.22,8,Y,,Corporate,100000,     ,22/12/2023,Maturity Date                 ,C,0
2316514,21/11/2023,INNSE,NSEOTC,,INE093JA7SK4,Anand Rathi Global Finance Ltd,FR DB REDEEM 12/01/2024 INR 100000 - Ser ARG21SP46 II,DB,09/09/2020,12/01/2024,1,0,0.8,0,0,0,184.108,184.108,8,Y,,Corporate,100000,     ,12/01/2024,Maturity Date                 ,C,0
2316515,21/11/2023,INNSE,NSEOTC,,INE093JA7VR3,Anand Rathi Global Finance Ltd,FR DB REDEEM 09/07/2027 INR 100000,DB,02/11/2020,09/07/2027,1,0,0.8,0,0,0,181.278,181.278,8,Y,,Corporate,100000,     ,09/07/2027,Maturity Date                 ,C,0
2316516,21/11/2023,INNSE,NSEOTC,,INE093JA7RK6,Anand Rathi Global Finance Ltd,FR DB REDEEM 02/05/2027 INR 100000 - Ser VI ARG21SP42,DB,26/08/2020,02/05/2027,1,0,0.8,0,0,0,184.849,184.849,8,Y,,Corporate,100000,     ,02/05/2027,Maturity Date                 ,C,0
2316517,21/11/2023,INNSE,NSEOTC,,INE093JA7RH2,Anand Rathi Global Finance Ltd,FR DB REDEEM 29/12/2023 INR 100000 - Ser III ARG21SP42,DB,26/08/2020,29/12/2023,1,0,0.8,0,0,0,185.474,185.474,8,Y,,Corporate,100000,     ,29/12/2023,Maturity Date                 ,C,0
2316518,21/11/2023,INNSE,NSEOTC,,INE093JA7VV5,Anand Rathi Global Finance Ltd,FR DB REDEEM 09/03/2024 INR 100000 - Ser ARG21DMFSP39 II,DB,05/11/2020,09/03/2024,3,0,0.8,0,0,0,307.079,307.079,8,Y,,Corporate,100000,     ,09/03/2024,Maturity Date                 ,C,0
2316519,21/11/2023,INNSE,NSEOTC,,INE093JA7RD1,Anand Rathi Global Finance Ltd,FR DB REDEEM 25/04/2027 INR 100000 - Ser VIII ARG21SP40,DB,19/08/2020,25/04/2027,1,0,0.8,0,0,0,198.235,198.235,8,Y,,Corporate,100000,     ,25/04/2027,Maturity Date                 ,C,0
2316520,21/11/2023,INNSE,NSEOTC,,INE093JA7UN4,Anand Rathi Global Finance Ltd,FR DB REDEEM 23/02/2024 INR 100000 - Ser II ARG21SP61,DB,21/10/2020,23/02/2024,1,0,0.8,0,0,0,181.903,181.903,8,Y,,Corporate,100000,     ,23/02/2024,Maturity Date                 ,C,0
2316521,21/11/2023,INNSE,NSEOTC,,INE093JA7SZ2,Anand Rathi Global Finance Ltd,FR DB REDEEM 26/01/2024 INR 100000,DB,23/09/2020,26/01/2024,1,0,0.76,0,0,0,211.711,211.711,8,Y,,Corporate,100000,     ,26/01/2024,Maturity Date                 ,C,0
2316522,21/11/2023,INNSE,NSEOTC,,INE093JA7VW3,Anand Rathi Global Finance Ltd,FR DB REDEEM 09/03/2024 INR 100000,DB,05/11/2020,09/03/2024,2,0,0.68,0,0,0,308.63,308.63,8,Y,,Corporate,100000,     ,09/03/2024,Maturity Date                 ,C,0
2316523,21/11/2023,INNSE,NSEOTC,,INE093JA7QN2,Anand Rathi Global Finance Ltd,FR DB REDEEM 15/12/2023 INR 100000,DB,12/08/2020,15/12/2023,3,0,0.6,0,0,0,185.593,185.593,8,Y,,Corporate,100000,     ,15/12/2023,Maturity Date                 ,C,0
2316524,21/11/2023,INNSE,NSEOTC,,INE093JA7TE5,Anand Rathi Global Finance Ltd,FR DB REDEEM 27/01/2024 INR 100000 - Ser V ARG21SP50,DB,24/09/2020,27/01/2024,1,0,0.6,0,0,0,171.171,171.171,8,Y,,Corporate,100000,     ,27/01/2024,Maturity Date                 ,C,0
2316525,21/11/2023,INNSE,NSEOTC,,INE093J08195,Anand Rathi Global Finance Ltd,FR DB REDEEM 03/01/2024 INR 100000,DB,11/10/2018,03/01/2024,2,0,0.34,0,0,0,196.832,196.832,11,Y,,Corporate,100000,     ,03/01/2024,Maturity Date                 ,C,0
2316526,21/11/2023,INNSE,NSEOTC,,INE00MX08078,Svatantra Microfinance Pvt. Ltd.,11.77% DB REDEEM 27/07/2027 INR 1000000,DB,27/01/2022,27/07/2027,2,0,0.3,0,0,0,104.4599,105.3533,10.23,Y,,Corporate,1000000,     ,27/07/2027,Maturity Date                 ,C,0
2316527,21/11/2023,INNSE,NSEOTC,,INE121A08PB7,Cholamandalam Investment & Finance Co. Ltd.,9.45% DB PERPETUAL INR 500000,DB,28/02/2023,,2,0,0.3,0,0,0,100.51,101.3975,9.1999,Y,,Corporate,500000,     ,23/11/2024,Perpetual                     ,C,0
2316528,21/11/2023,INNSE,NSEOTC,,INE093JA7UM6,Anand Rathi Global Finance Ltd,FR DB REDEEM 23/02/2024 INR 100000,DB,21/10/2020,23/02/2024,1,0,0.2,0,0,0,181.903,181.903,8,Y,,Corporate,100000,     ,23/02/2024,Maturity Date                 ,C,0
2316529,21/11/2023,INNSE,NSEOTC,,INE093J08203,Anand Rathi Global Finance Ltd,FR DB REDEEM 28/12/2023 INR 100000,DB,14/11/2018,28/12/2023,1,0,0.2,0,0,0,174.637,174.637,11,Y,,Corporate,100000,     ,28/12/2023,Maturity Date                 ,C,0
2316530,21/11/2023,INNSE,NSEOTC,,INE093JA7QZ6,Anand Rathi Global Finance Ltd,FR DB REDEEM 22/12/2023 INR 100000,DB,19/08/2020,22/12/2023,1,0,0.2,0,0,0,172.885,172.885,8,Y,,Corporate,100000,     ,22/12/2023,Maturity Date                 ,C,0
2316531,21/11/2023,INNSE,NSEOTC,,INE093JA7VD3,Anand Rathi Global Finance Ltd,FR DB REDEEM 04/07/2027 INR 100000,DB,28/10/2020,04/07/2027,1,0,0.2,0,0,0,181.538,181.538,8,Y,,Corporate,100000,     ,04/07/2027,Maturity Date                 ,C,0
2316532,21/11/2023,INNSE,NSEOTC,,INE093JA7TK2,Anand Rathi Global Finance Ltd,FR DB REDEEM 02/02/2024 INR 100000,DB,30/09/2020,02/02/2024,1,0,0.2,0,0,0,183.002,183.002,8,Y,,Corporate,100000,     ,02/02/2024,Maturity Date                 ,C,0
2316533,21/11/2023,INNSE,NSEOTC,,INE549H07291,Anand Rathi Share & Stock Brokers Ltd.,9% DB REDEEM 13/11/2026 INR 100000,DB,13/11/2023,13/11/2026,2,0,0.2,0,0,0,100,100,9.3,Y,,Corporate,100000,     ,13/11/2026,Maturity Date                 ,C,0
2316534,21/11/2023,INNSE,NSEOTC,,INE093JA70D7,Anand Rathi Global Finance Ltd,FR DB REDEEM 15/10/2026 INR 100000,DB,27/08/2021,15/10/2026,1,0,0.19,0,0,0,147.943,147.943,7.5,Y,,Corporate,100000,     ,15/10/2026,Maturity Date                 ,C,0
2316535,21/11/2023,INNSE,NSEOTC,,INE093JA7DH2,Anand Rathi Global Finance Ltd,FR DB REDEEM 08/12/2023 INR 100000,DB,07/02/2020,08/12/2023,1,0,0.14,0,0,0,143.496,143.496,8.08,Y,,Corporate,100000,     ,08/12/2023,Maturity Date                 ,C,0
2316536,21/11/2023,INNSE,NSEOTC,,INE093JA7YH8,Anand Rathi Global Finance Ltd,FR DB REDEEM 10/08/2027 INR 100000,DB,04/12/2020,10/08/2027,1,0,0.1,0,0,0,291.527,291.527,8,Y,,Corporate,100000,     ,10/08/2027,Maturity Date                 ,C,0
2316537,21/11/2023,INBSE,BSER,800251,IN0020150085,India,2.75% BD REDEEM 30/11/2023 INR 2684,BD,30/11/2015,30/11/2023,1,5,0.003,6050,6050,6050,6050,0,0,Y,,Government,2684,     ,30/11/2023,Maturity Date                 ,D,0
2316538,21/11/2023,INBSE,BSER,800252,IN0020150101,India,2.75% BD REDEEM 08/02/2024 INR 2600,BD,08/02/2016,08/02/2024,1,1,0.0006,6050,6050,6050,6050,0,0,Y,,Government,2600,     ,08/02/2024,Maturity Date                 ,D,0
2316539,21/11/2023,INBSE,BSER,800258,IN0020160043,India,2.75% BD REDEEM 30/09/2024 INR 3150,BD,30/09/2016,30/09/2024,3,42,0.0254,6059.99,6059.99,6044,6044,0,0,Y,,Government,3150,     ,30/09/2024,Maturity Date                 ,D,0
2316540,21/11/2023,INBSE,BSER,800259,IN0020160076,India,2.50% BD REDEEM 17/11/2024 INR 3007,BD,17/11/2016,17/11/2024,3,31,0.0187,6018,6020,6018,6020,0,0,Y,,Government,3007,     ,17/11/2024,Maturity Date                 ,D,0
2316541,21/11/2023,INBSE,BSER,800268,IN0020170018,India,2.50% BD REDEEM 12/05/2025 INR 2951,BD,12/05/2017,12/05/2025,2,2,0.0012,6048,6048,6020,6020,0,0,Y,,Government,2951,     ,12/05/2025,Maturity Date                 ,D,0
2316542,21/11/2023,INBSE,BSER,800269,IN0020170034,India,2.50% BD REDEEM 28/07/2025 INR 2830,BD,28/07/2017,28/07/2025,9,68,0.0411,6040,6040,6040,6040,0,0,Y,,Government,2830,     ,28/07/2025,Maturity Date                 ,D,0
2316543,21/11/2023,INBSE,BSER,800271,IN0020170059,India,2.75% BD REDEEM 16/10/2025 INR 2956,BD,16/10/2017,16/10/2025,1,1,0.0006,6475,6475,6475,6475,0,0,Y,,Government,2956,     ,16/10/2025,Maturity Date                 ,D,0
2316544,21/11/2023,INBSE,BSER,800281,IN0020170158,India,2.50% BD REDEEM 26/12/2025 INR 2866,BD,26/12/2017,26/12/2025,1,1,0.0006,6249,6249,6249,6249,0,0,Y,,Government,2866,     ,26/12/2025,Maturity Date                 ,D,0
2316545,21/11/2023,INBSE,BSER,800296,IN0020190081,India,2.50% BD REDEEM 16/07/2027 INR 3443,BD,16/07/2019,16/07/2027,1,1,0.0006,6000,6000,6000,6000,0,0,Y,,Government,3443,     ,16/07/2027,Maturity Date                 ,D,0
2316546,21/11/2023,INBSE,BSER,800303,IN0020190388,India,2.50% BD REDEEM 30/10/2027 INR 3835,BD,30/10/2019,30/10/2027,1,4,0.0024,6011,6011,6011,6011,0,0,Y,,Government,3835,     ,30/10/2027,Maturity Date                 ,D,0
2316547,21/11/2023,INBSE,BSER,800312,IN0020190461,India,2.50% BD REDEEM 10/12/2027 INR 3795,BD,10/12/2019,10/12/2027,1,1,0.0006,5975,5975,5975,5975,0,0,Y,,Government,3795,     ,10/12/2027,Maturity Date                 ,D,0
2316548,21/11/2023,INBSE,BSER,800318,IN0020200062,India,2.50% BD REDEEM 28/04/2028 INR 4639,BD,28/04/2020,28/04/2028,16,128,0.0769,5999,6138.9,5999,6138.9,0,0,Y,,Government,4639,     ,28/04/2028,Maturity Date                 ,D,0
2316549,21/11/2023,INBSE,BSER,800320,IN0020200088,India,2.50% BD REDEEM 19/05/2028 INR 4590,BD,19/05/2020,19/05/2028,1,19,0.0114,6025,6025,6025,6025,0,0,Y,,Government,4590,     ,19/05/2028,Maturity Date                 ,D,0
2316550,21/11/2023,INBSE,BSER,800322,IN0020200104,India,2.50% BD REDEEM 16/06/2028 INR 4677,BD,16/06/2020,16/06/2028,4,8,0.0048,6049,6049,6049,6049,0,0,Y,,Government,4677,     ,16/06/2028,Maturity Date                 ,D,0
2316551,21/11/2023,INBSE,BSER,800324,IN0020200146,India,2.50% BD REDEEM 14/07/2028 INR 4852,BD,14/07/2020,14/07/2028,7,19,0.0114,6013.1,6029.99,6000,6012.6,0,0,Y,,Government,4852,     ,14/07/2028,Maturity Date                 ,D,0
2316552,21/11/2023,INBSE,BSER,800325,IN0020200161,India,2.50% BD REDEEM 11/08/2028 INR 5334,BD,11/08/2020,11/08/2028,42,250,0.1504,6030,6040,6002,6024.17,0,0,Y,,Government,5334,     ,11/08/2028,Maturity Date                 ,D,0
